fecha,canal,categoria,modelo,real,prediccion,error,error_abs
2025-09-06,Amazon,Accesorios,MLP Neural Network,9.0,9.25870254093596,-0.25870254093596046,0.25870254093596046
2025-09-06,Web Propia,Infantil,MLP Neural Network,3.0,2.887124141633668,0.11287585836633207,0.11287585836633207
2025-09-06,Amazon,Moda Hombre,MLP Neural Network,4.0,6.366835761568428,-2.366835761568428,2.366835761568428
2025-09-06,Miravia,Belleza,MLP Neural Network,7.0,9.470978458392633,-2.470978458392633,2.470978458392633
2025-09-06,Web Propia,Moda Hombre,MLP Neural Network,10.0,9.78516093773322,0.21483906226677973,0.21483906226677973
2025-09-06,Amazon,Moda Mujer,MLP Neural Network,3.0,3.8430693549822035,-0.8430693549822035,0.8430693549822035
2025-09-06,Amazon,Outlet,MLP Neural Network,5.0,4.681039661588695,0.3189603384113049,0.3189603384113049
2025-09-06,Web Propia,Deporte,MLP Neural Network,2.0,2.7134194624607626,-0.7134194624607626,0.7134194624607626
2025-09-06,Shein,Deporte,MLP Neural Network,7.0,5.118858740129223,1.8811412598707768,1.8811412598707768
2025-09-06,Web Propia,Belleza,MLP Neural Network,4.0,3.6755832075880193,0.32441679241198074,0.32441679241198074
2025-09-06,Web Propia,Accesorios,MLP Neural Network,4.0,4.070656836948954,-0.0706568369489542,0.0706568369489542
2025-09-06,Web Propia,Hogar,MLP Neural Network,4.0,5.349067436289394,-1.3490674362893937,1.3490674362893937
2025-09-06,Web Propia,Outlet,MLP Neural Network,2.0,1.4877332462031592,0.5122667537968408,0.5122667537968408
2025-09-06,Shein,Accesorios,MLP Neural Network,6.0,6.089178221151473,-0.08917822115147267,0.08917822115147267
2025-09-07,Miravia,Belleza,MLP Neural Network,9.0,8.181528316587894,0.8184716834121062,0.8184716834121062
2025-09-07,Amazon,Hogar,MLP Neural Network,1.0,1.057481084791001,-0.057481084791001,0.057481084791001
2025-09-07,Web Propia,Outlet,MLP Neural Network,2.0,2.620334446550532,-0.6203344465505318,0.6203344465505318
2025-09-07,Miravia,Deporte,MLP Neural Network,3.0,3.317363693231039,-0.3173636932310391,0.3173636932310391
2025-09-07,Web Propia,Accesorios,MLP Neural Network,3.0,3.463705082807908,-0.4637050828079081,0.4637050828079081
2025-09-07,Amazon,Electronica,MLP Neural Network,3.0,2.5192513431196617,0.4807486568803383,0.4807486568803383
2025-09-07,Web Propia,Infantil,MLP Neural Network,3.0,4.233081079113639,-1.2330810791136386,1.2330810791136386
2025-09-07,Web Propia,Moda Hombre,MLP Neural Network,10.0,9.106993311723631,0.893006688276369,0.893006688276369
2025-09-07,Miravia,Hogar,MLP Neural Network,2.0,2.1211116477427923,-0.12111164774279226,0.12111164774279226
2025-09-07,Shein,Hogar,MLP Neural Network,3.0,3.074335661070221,-0.07433566107022083,0.07433566107022083
2025-09-07,Shein,Deporte,MLP Neural Network,4.0,5.312492782925842,-1.3124927829258421,1.3124927829258421
2025-09-07,Miravia,Infantil,MLP Neural Network,2.0,1.6936453852697722,0.30635461473022785,0.30635461473022785
2025-09-07,Shein,Moda Mujer,MLP Neural Network,11.0,10.498785855883337,0.5012141441166627,0.5012141441166627
2025-09-07,Amazon,Outlet,MLP Neural Network,5.0,5.194473849318021,-0.1944738493180207,0.1944738493180207
2025-09-07,Miravia,Moda Hombre,MLP Neural Network,1.0,1.3704962344104628,-0.37049623441046275,0.37049623441046275
2025-09-07,Miravia,Accesorios,MLP Neural Network,8.0,7.5526215150367,0.44737848496330024,0.44737848496330024
2025-09-07,Amazon,Accesorios,MLP Neural Network,6.0,7.618509380383729,-1.6185093803837294,1.6185093803837294
2025-09-07,Web Propia,Belleza,MLP Neural Network,4.0,4.361415040825889,-0.3614150408258894,0.3614150408258894
2025-09-07,Shein,Accesorios,MLP Neural Network,6.0,6.678701256895186,-0.6787012568951862,0.6787012568951862
2025-09-07,Shein,Moda Hombre,MLP Neural Network,5.0,6.759518052313313,-1.7595180523133127,1.7595180523133127
2025-09-07,Miravia,Moda Mujer,MLP Neural Network,3.0,3.7696041435789165,-0.7696041435789165,0.7696041435789165
2025-09-07,Amazon,Moda Hombre,MLP Neural Network,7.0,7.006497256358883,-0.006497256358882986,0.006497256358882986
2025-09-07,Web Propia,Deporte,MLP Neural Network,2.0,2.662979714815433,-0.662979714815433,0.662979714815433
2025-09-07,Amazon,Moda Mujer,MLP Neural Network,3.0,3.865455562002426,-0.8654555620024258,0.8654555620024258
2025-09-07,Web Propia,Hogar,MLP Neural Network,4.0,4.394993342700781,-0.394993342700781,0.394993342700781
2025-09-07,Miravia,Electronica,MLP Neural Network,1.0,1.1238488300642095,-0.12384883006420955,0.12384883006420955
2025-09-07,Amazon,Belleza,MLP Neural Network,6.0,5.928552508424873,0.07144749157512731,0.07144749157512731
2025-09-07,Shein,Belleza,MLP Neural Network,4.0,4.3320924949815005,-0.3320924949815005,0.3320924949815005
2025-09-07,Web Propia,Moda Mujer,MLP Neural Network,4.0,3.848556525938578,0.1514434740614221,0.1514434740614221
2025-09-07,Miravia,Outlet,MLP Neural Network,5.0,4.986541773129231,0.013458226870769252,0.013458226870769252
2025-09-07,Amazon,Infantil,MLP Neural Network,1.0,0.9799501988641967,0.020049801135803347,0.020049801135803347
2025-09-07,Amazon,Calzado,MLP Neural Network,3.0,2.711406901197696,0.2885930988023042,0.2885930988023042
2025-09-07,Shein,Outlet,MLP Neural Network,5.0,4.743959327678698,0.25604067232130223,0.25604067232130223
2025-09-07,Amazon,Deporte,MLP Neural Network,2.0,2.071497707991209,-0.07149770799120914,0.07149770799120914
2025-09-07,Miravia,Calzado,MLP Neural Network,4.0,4.494143017661613,-0.49414301766161284,0.49414301766161284
2025-09-07,Web Propia,Calzado,MLP Neural Network,7.0,5.950522278414272,1.0494777215857276,1.0494777215857276
2025-09-08,Web Propia,Moda Mujer,MLP Neural Network,2.0,4.096836743003346,-2.0968367430033457,2.0968367430033457
2025-09-08,Amazon,Outlet,MLP Neural Network,6.0,6.029435641645942,-0.029435641645942034,0.029435641645942034
2025-09-08,Amazon,Calzado,MLP Neural Network,4.0,2.9977455986285784,1.0022544013714216,1.0022544013714216
2025-09-08,Shein,Moda Hombre,MLP Neural Network,9.0,8.07730994372805,0.92269005627195,0.92269005627195
2025-09-08,Miravia,Belleza,MLP Neural Network,8.0,8.782012751157648,-0.782012751157648,0.782012751157648
2025-09-08,Miravia,Accesorios,MLP Neural Network,7.0,7.65868505793895,-0.6586850579389498,0.6586850579389498
2025-09-08,Shein,Moda Mujer,MLP Neural Network,12.0,11.662100604225282,0.33789939577471806,0.33789939577471806
2025-09-08,Web Propia,Belleza,MLP Neural Network,4.0,4.48547225881037,-0.48547225881037015,0.48547225881037015
2025-09-08,Web Propia,Outlet,MLP Neural Network,2.0,1.5730569307775932,0.42694306922240677,0.42694306922240677
2025-09-08,Amazon,Infantil,MLP Neural Network,1.0,0.9480480619699122,0.051951938030087796,0.051951938030087796
2025-09-08,Shein,Accesorios,MLP Neural Network,6.0,5.663578469203788,0.33642153079621195,0.33642153079621195
2025-09-08,Web Propia,Infantil,MLP Neural Network,5.0,3.8171231446977503,1.1828768553022497,1.1828768553022497
2025-09-08,Web Propia,Moda Hombre,MLP Neural Network,7.0,9.678181740577262,-2.678181740577262,2.678181740577262
2025-09-08,Amazon,Hogar,MLP Neural Network,2.0,2.7850629317575595,-0.7850629317575595,0.7850629317575595
2025-09-08,Amazon,Moda Mujer,MLP Neural Network,3.0,3.4076720589275125,-0.40767205892751246,0.40767205892751246
2025-09-08,Amazon,Deporte,MLP Neural Network,2.0,2.2830384878152263,-0.28303848781522634,0.28303848781522634
2025-09-08,Amazon,Accesorios,MLP Neural Network,5.0,4.714282803871528,0.2857171961284717,0.2857171961284717
2025-09-08,Web Propia,Hogar,MLP Neural Network,4.0,3.2920657113705043,0.7079342886294957,0.7079342886294957
2025-09-08,Amazon,Electronica,MLP Neural Network,2.0,2.8701867543539072,-0.8701867543539072,0.8701867543539072
2025-09-08,Web Propia,Accesorios,MLP Neural Network,3.0,2.2969150791569484,0.7030849208430516,0.7030849208430516
2025-09-08,Miravia,Moda Hombre,MLP Neural Network,2.0,1.5851407170963094,0.41485928290369056,0.41485928290369056
2025-09-08,Amazon,Belleza,MLP Neural Network,6.0,5.9203111129507935,0.07968888704920651,0.07968888704920651
2025-09-08,Miravia,Calzado,MLP Neural Network,4.0,2.8746823069503056,1.1253176930496944,1.1253176930496944
2025-09-08,Shein,Hogar,MLP Neural Network,3.0,1.674656870258763,1.325343129741237,1.325343129741237
2025-09-08,Miravia,Hogar,MLP Neural Network,3.0,3.4494729701275006,-0.44947297012750065,0.44947297012750065
2025-09-08,Amazon,Moda Hombre,MLP Neural Network,7.0,6.877411858453433,0.12258814154656683,0.12258814154656683
2025-09-08,Shein,Outlet,MLP Neural Network,5.0,3.292195689485822,1.7078043105141778,1.7078043105141778
2025-09-08,Miravia,Moda Mujer,MLP Neural Network,3.0,3.7870993401988744,-0.7870993401988744,0.7870993401988744
2025-09-08,Miravia,Infantil,MLP Neural Network,1.0,1.3060352715635533,-0.30603527156355326,0.30603527156355326
2025-09-08,Web Propia,Deporte,MLP Neural Network,3.0,2.933080123086228,0.06691987691377221,0.06691987691377221
2025-09-08,Miravia,Deporte,MLP Neural Network,3.0,3.2894148237842074,-0.28941482378420735,0.28941482378420735
2025-09-08,Web Propia,Calzado,MLP Neural Network,7.0,6.030858990012224,0.9691410099877764,0.9691410099877764
2025-09-08,Shein,Belleza,MLP Neural Network,4.0,4.4567087937181356,-0.45670879371813555,0.45670879371813555
2025-09-08,Miravia,Outlet,MLP Neural Network,5.0,4.824289272132388,0.175710727867612,0.175710727867612
2025-09-08,Miravia,Electronica,MLP Neural Network,1.0,1.0500952583326246,-0.050095258332624626,0.050095258332624626
2025-09-09,Shein,Outlet,MLP Neural Network,3.0,2.8285679440275913,0.17143205597240874,0.17143205597240874
2025-09-09,Amazon,Belleza,MLP Neural Network,6.0,6.06933995663896,-0.06933995663896031,0.06933995663896031
2025-09-09,Shein,Belleza,MLP Neural Network,4.0,4.386992330857521,-0.38699233085752116,0.38699233085752116
2025-09-09,Miravia,Moda Mujer,MLP Neural Network,4.0,4.149804178140013,-0.14980417814001257,0.14980417814001257
2025-09-09,Amazon,Hogar,MLP Neural Network,2.0,2.2067248656118568,-0.20672486561185677,0.20672486561185677
2025-09-09,Miravia,Belleza,MLP Neural Network,10.0,9.176423265976299,0.8235767340237015,0.8235767340237015
2025-09-09,Miravia,Deporte,MLP Neural Network,3.0,3.2428599639672697,-0.24285996396726972,0.24285996396726972
2025-09-09,Amazon,Accesorios,MLP Neural Network,4.0,3.909375961894947,0.09062403810505293,0.09062403810505293
2025-09-09,Miravia,Moda Hombre,MLP Neural Network,2.0,1.6859217025269178,0.31407829747308225,0.31407829747308225
2025-09-09,Amazon,Electronica,MLP Neural Network,2.0,2.4765479754982396,-0.4765479754982396,0.4765479754982396
2025-09-09,Amazon,Moda Mujer,MLP Neural Network,3.0,3.355111014396235,-0.3551110143962348,0.3551110143962348
2025-09-09,Web Propia,Hogar,MLP Neural Network,4.0,4.1149527113898845,-0.1149527113898845,0.1149527113898845
2025-09-09,Amazon,Moda Hombre,MLP Neural Network,7.0,6.794431779369945,0.2055682206300551,0.2055682206300551
2025-09-09,Web Propia,Accesorios,MLP Neural Network,3.0,2.4942598318218123,0.5057401681781877,0.5057401681781877
2025-09-09,Miravia,Hogar,MLP Neural Network,3.0,3.4391760345074247,-0.4391760345074247,0.4391760345074247
2025-09-09,Shein,Hogar,MLP Neural Network,2.0,2.07071569923038,-0.07071569923038012,0.07071569923038012
2025-09-09,Miravia,Infantil,MLP Neural Network,1.0,0.7485742153716882,0.2514257846283118,0.2514257846283118
2025-09-09,Web Propia,Deporte,MLP Neural Network,3.0,3.2264468679139076,-0.22644686791390756,0.22644686791390756
2025-09-09,Web Propia,Moda Hombre,MLP Neural Network,10.0,9.377244661074567,0.6227553389254332,0.6227553389254332
2025-09-09,Miravia,Electronica,MLP Neural Network,1.0,1.1052857779827674,-0.10528577798276739,0.10528577798276739
2025-09-09,Amazon,Infantil,MLP Neural Network,1.0,1.0295973999842678,-0.029597399984267803,0.029597399984267803
2025-09-09,Web Propia,Infantil,MLP Neural Network,5.0,5.406149385653755,-0.40614938565375525,0.40614938565375525
2025-09-09,Web Propia,Belleza,MLP Neural Network,4.0,4.019082485402871,-0.01908248540287083,0.01908248540287083
2025-09-09,Amazon,Calzado,MLP Neural Network,4.0,4.1361970356094675,-0.1361970356094675,0.1361970356094675
2025-09-09,Shein,Moda Mujer,MLP Neural Network,11.0,11.731615667168954,-0.7316156671689544,0.7316156671689544
2025-09-09,Miravia,Calzado,MLP Neural Network,2.0,3.003351233724932,-1.0033512337249322,1.0033512337249322
2025-09-09,Shein,Accesorios,MLP Neural Network,6.0,6.114118852356198,-0.11411885235619756,0.11411885235619756
2025-09-09,Miravia,Outlet,MLP Neural Network,5.0,5.059192680311069,-0.05919268031106917,0.05919268031106917
2025-09-09,Web Propia,Outlet,MLP Neural Network,1.0,1.195167574961591,-0.1951675749615911,0.1951675749615911
2025-09-09,Miravia,Accesorios,MLP Neural Network,7.0,6.8276233773465815,0.17237662265341847,0.17237662265341847
2025-09-09,Web Propia,Calzado,MLP Neural Network,7.0,5.431630381612047,1.568369618387953,1.568369618387953
2025-09-09,Web Propia,Moda Mujer,MLP Neural Network,2.0,2.148826609101879,-0.14882660910187884,0.14882660910187884
2025-09-09,Amazon,Deporte,MLP Neural Network,3.0,2.1263788691408307,0.8736211308591693,0.8736211308591693
2025-09-09,Amazon,Outlet,MLP Neural Network,6.0,6.189659915502378,-0.1896599155023777,0.1896599155023777
2025-09-09,Shein,Moda Hombre,MLP Neural Network,11.0,10.461088172901915,0.5389118270980848,0.5389118270980848
2025-09-10,Miravia,Outlet,MLP Neural Network,5.0,4.356782733600445,0.6432172663995548,0.6432172663995548
2025-09-10,Web Propia,Calzado,MLP Neural Network,4.0,5.091890601584713,-1.091890601584713,1.091890601584713
2025-09-10,Web Propia,Outlet,MLP Neural Network,1.0,1.123755952081101,-0.1237559520811009,0.1237559520811009
2025-09-10,Miravia,Infantil,MLP Neural Network,1.0,1.0769167157580088,-0.07691671575800885,0.07691671575800885
2025-09-10,Web Propia,Hogar,MLP Neural Network,6.0,5.335361113955143,0.6646388860448571,0.6646388860448571
2025-09-10,Amazon,Deporte,MLP Neural Network,2.0,2.5913386271489047,-0.5913386271489047,0.5913386271489047
2025-09-10,Miravia,Hogar,MLP Neural Network,3.0,2.809684404461232,0.1903155955387681,0.1903155955387681
2025-09-10,Amazon,Electronica,MLP Neural Network,2.0,2.1738355024942133,-0.1738355024942133,0.1738355024942133
2025-09-10,Shein,Moda Mujer,MLP Neural Network,11.0,11.038091895441898,-0.03809189544189806,0.03809189544189806
2025-09-10,Miravia,Calzado,MLP Neural Network,2.0,2.197493203144696,-0.19749320314469587,0.19749320314469587
2025-09-10,Miravia,Moda Hombre,MLP Neural Network,2.0,1.9571440737257246,0.04285592627427537,0.04285592627427537
2025-09-10,Miravia,Deporte,MLP Neural Network,3.0,3.0065187095651456,-0.006518709565145553,0.006518709565145553
2025-09-10,Miravia,Accesorios,MLP Neural Network,6.0,6.693725945919718,-0.6937259459197183,0.6937259459197183
2025-09-10,Amazon,Hogar,MLP Neural Network,2.0,1.911243214536894,0.08875678546310595,0.08875678546310595
2025-09-10,Shein,Belleza,MLP Neural Network,5.0,3.873334721464445,1.126665278535555,1.126665278535555
2025-09-10,Miravia,Electronica,MLP Neural Network,3.0,2.560441213935593,0.4395587860644068,0.4395587860644068
2025-09-10,Amazon,Calzado,MLP Neural Network,4.0,3.838820652848132,0.16117934715186788,0.16117934715186788
2025-09-10,Web Propia,Moda Mujer,MLP Neural Network,3.0,2.0276204079667046,0.9723795920332954,0.9723795920332954
2025-09-10,Amazon,Belleza,MLP Neural Network,6.0,6.695806237246819,-0.6958062372468188,0.6958062372468188
2025-09-10,Shein,Outlet,MLP Neural Network,2.0,2.3675332299425684,-0.36753322994256843,0.36753322994256843
2025-09-10,Shein,Hogar,MLP Neural Network,2.0,2.2471670879151393,-0.2471670879151393,0.2471670879151393
2025-09-10,Amazon,Accesorios,MLP Neural Network,5.0,3.724129252706111,1.2758707472938888,1.2758707472938888
2025-09-10,Amazon,Moda Mujer,MLP Neural Network,3.0,3.021145771179104,-0.02114577117910388,0.02114577117910388
2025-09-10,Shein,Accesorios,MLP Neural Network,6.0,5.876111124506194,0.12388887549380634,0.12388887549380634
2025-09-10,Amazon,Moda Hombre,MLP Neural Network,7.0,6.383116191608503,0.6168838083914974,0.6168838083914974
2025-09-10,Web Propia,Belleza,MLP Neural Network,3.0,3.5105399512893527,-0.5105399512893527,0.5105399512893527
2025-09-10,Shein,Moda Hombre,MLP Neural Network,10.0,9.83837351995265,0.16162648004734947,0.16162648004734947
2025-09-10,Web Propia,Infantil,MLP Neural Network,5.0,5.293922354660403,-0.2939223546604026,0.2939223546604026
2025-09-10,Web Propia,Moda Hombre,MLP Neural Network,10.0,10.141899357035815,-0.1418993570358147,0.1418993570358147
2025-09-10,Shein,Electronica,MLP Neural Network,2.0,1.9678144776817352,0.03218552231826477,0.03218552231826477
2025-09-10,Web Propia,Accesorios,MLP Neural Network,1.0,1.719216696566828,-0.7192166965668281,0.7192166965668281
2025-09-10,Miravia,Belleza,MLP Neural Network,10.0,10.161031821924539,-0.16103182192453858,0.16103182192453858
2025-09-10,Web Propia,Deporte,MLP Neural Network,3.0,3.314657862114618,-0.3146578621146179,0.3146578621146179
2025-09-10,Amazon,Infantil,MLP Neural Network,1.0,1.0019472131724985,-0.0019472131724984632,0.0019472131724984632
2025-09-10,Miravia,Moda Mujer,MLP Neural Network,4.0,3.5395571592718325,0.46044284072816755,0.46044284072816755
2025-09-10,Amazon,Outlet,MLP Neural Network,6.0,5.609250464614274,0.39074953538572643,0.39074953538572643
2025-09-11,Amazon,Hogar,MLP Neural Network,2.0,2.106426378912779,-0.10642637891277884,0.10642637891277884
2025-09-11,Miravia,Moda Hombre,MLP Neural Network,3.0,2.7345101485237344,0.2654898514762656,0.2654898514762656
2025-09-11,Miravia,Moda Mujer,MLP Neural Network,3.0,3.538874078997523,-0.538874078997523,0.538874078997523
2025-09-11,Shein,Accesorios,MLP Neural Network,6.0,6.125124408043502,-0.12512440804350167,0.12512440804350167
2025-09-11,Amazon,Accesorios,MLP Neural Network,6.0,5.112172605327551,0.8878273946724491,0.8878273946724491
2025-09-11,Web Propia,Infantil,MLP Neural Network,6.0,5.531886220978693,0.4681137790213068,0.4681137790213068
2025-09-11,Amazon,Calzado,MLP Neural Network,2.0,3.3918970449557966,-1.3918970449557966,1.3918970449557966
2025-09-11,Miravia,Accesorios,MLP Neural Network,6.0,6.310678040395267,-0.3106780403952669,0.3106780403952669
2025-09-11,Amazon,Outlet,MLP Neural Network,6.0,6.282024851011744,-0.28202485101174357,0.28202485101174357
2025-09-11,Miravia,Belleza,MLP Neural Network,10.0,10.534179661264613,-0.5341796612646128,0.5341796612646128
2025-09-11,Shein,Outlet,MLP Neural Network,2.0,2.270341090966958,-0.27034109096695813,0.27034109096695813
2025-09-11,Shein,Belleza,MLP Neural Network,5.0,4.1248938809524835,0.8751061190475165,0.8751061190475165
2025-09-11,Web Propia,Moda Hombre,MLP Neural Network,10.0,10.144285571511524,-0.14428557151152432,0.14428557151152432
2025-09-11,Amazon,Moda Hombre,MLP Neural Network,4.0,5.204816461648223,-1.2048164616482229,1.2048164616482229
2025-09-11,Miravia,Calzado,MLP Neural Network,3.0,3.1544860210826413,-0.1544860210826413,0.1544860210826413
2025-09-11,Web Propia,Moda Mujer,MLP Neural Network,3.0,3.6239831958320585,-0.6239831958320585,0.6239831958320585
2025-09-11,Amazon,Infantil,MLP Neural Network,1.0,0.8124987171636376,0.18750128283636236,0.18750128283636236
2025-09-11,Web Propia,Hogar,MLP Neural Network,6.0,5.9290028604347675,0.07099713956523246,0.07099713956523246
2025-09-11,Miravia,Hogar,MLP Neural Network,3.0,2.5423116560002086,0.4576883439997914,0.4576883439997914
2025-09-11,Shein,Moda Mujer,MLP Neural Network,11.0,10.581109615402125,0.41889038459787464,0.41889038459787464
2025-09-11,Web Propia,Deporte,MLP Neural Network,3.0,3.2332133499836666,-0.2332133499836666,0.2332133499836666
2025-09-11,Shein,Moda Hombre,MLP Neural Network,10.0,9.313601046426392,0.6863989535736081,0.6863989535736081
2025-09-11,Web Propia,Accesorios,MLP Neural Network,1.0,0.7587378432031738,0.24126215679682617,0.24126215679682617
2025-09-11,Miravia,Infantil,MLP Neural Network,1.0,1.1501131320183267,-0.15011313201832666,0.15011313201832666
2025-09-11,Web Propia,Outlet,MLP Neural Network,1.0,1.636759278868542,-0.6367592788685419,0.6367592788685419
2025-09-11,Miravia,Deporte,MLP Neural Network,3.0,2.814172378038028,0.1858276219619719,0.1858276219619719
2025-09-11,Web Propia,Calzado,MLP Neural Network,3.0,3.8111865743055717,-0.8111865743055717,0.8111865743055717
2025-09-11,Miravia,Electronica,MLP Neural Network,3.0,3.5478968077383626,-0.5478968077383626,0.5478968077383626
2025-09-11,Amazon,Moda Mujer,MLP Neural Network,3.0,2.876042018435048,0.12395798156495186,0.12395798156495186
2025-09-11,Amazon,Deporte,MLP Neural Network,2.0,1.9792946792286719,0.02070532077132814,0.02070532077132814
2025-09-11,Shein,Hogar,MLP Neural Network,2.0,2.4843596814314854,-0.48435968143148544,0.48435968143148544
2025-09-11,Amazon,Electronica,MLP Neural Network,2.0,2.2333311495769865,-0.23333114957698653,0.23333114957698653
2025-09-11,Shein,Electronica,MLP Neural Network,2.0,1.9752307055127258,0.024769294487274163,0.024769294487274163
2025-09-11,Web Propia,Belleza,MLP Neural Network,5.0,4.024976913761144,0.9750230862388563,0.9750230862388563
2025-09-11,Miravia,Outlet,MLP Neural Network,3.0,3.8954404584137796,-0.8954404584137796,0.8954404584137796
2025-09-11,Amazon,Belleza,MLP Neural Network,9.0,8.000398918359227,0.9996010816407725,0.9996010816407725
2025-09-12,Shein,Moda Mujer,MLP Neural Network,10.0,10.298431859615727,-0.29843185961572694,0.29843185961572694
2025-09-12,Amazon,Moda Hombre,MLP Neural Network,5.0,4.680124534481447,0.31987546551855317,0.31987546551855317
2025-09-12,Shein,Hogar,MLP Neural Network,4.0,3.7156930466193177,0.28430695338068235,0.28430695338068235
2025-09-12,Web Propia,Moda Mujer,MLP Neural Network,3.0,3.09865503261527,-0.09865503261526998,0.09865503261526998
2025-09-12,Miravia,Hogar,MLP Neural Network,2.0,2.3005300999316227,-0.3005300999316227,0.3005300999316227
2025-09-12,Shein,Accesorios,MLP Neural Network,4.0,5.0511859211390195,-1.0511859211390195,1.0511859211390195
2025-09-12,Miravia,Accesorios,MLP Neural Network,6.0,5.6740471126580925,0.3259528873419075,0.3259528873419075
2025-09-12,Miravia,Belleza,MLP Neural Network,7.0,9.37796347000635,-2.3779634700063497,2.3779634700063497
2025-09-12,Web Propia,Belleza,MLP Neural Network,5.0,4.5547913007790815,0.44520869922091855,0.44520869922091855
2025-09-12,Web Propia,Outlet,MLP Neural Network,1.0,1.230016433368078,-0.2300164333680781,0.2300164333680781
2025-09-12,Web Propia,Calzado,MLP Neural Network,3.0,3.432058513283517,-0.4320585132835171,0.4320585132835171
2025-09-12,Miravia,Calzado,MLP Neural Network,3.0,3.26782146012938,-0.26782146012938,0.26782146012938
2025-09-12,Amazon,Infantil,MLP Neural Network,1.0,0.8480585550305102,0.1519414449694898,0.1519414449694898
2025-09-12,Miravia,Outlet,MLP Neural Network,3.0,3.6998623783544553,-0.6998623783544553,0.6998623783544553
2025-09-12,Amazon,Calzado,MLP Neural Network,3.0,2.2514189315500963,0.7485810684499037,0.7485810684499037
2025-09-12,Amazon,Deporte,MLP Neural Network,1.0,1.700677513536884,-0.7006775135368839,0.7006775135368839
2025-09-12,Amazon,Accesorios,MLP Neural Network,6.0,6.3430337969485695,-0.3430337969485695,0.3430337969485695
2025-09-12,Amazon,Moda Mujer,MLP Neural Network,3.0,4.220479374974005,-1.2204793749740048,1.2204793749740048
2025-09-12,Miravia,Deporte,MLP Neural Network,6.0,3.2867215586675305,2.7132784413324695,2.7132784413324695
2025-09-12,Shein,Deporte,MLP Neural Network,1.0,1.697919205847337,-0.6979192058473369,0.6979192058473369
2025-09-12,Miravia,Electronica,MLP Neural Network,3.0,3.357200084084013,-0.3572000840840128,0.3572000840840128
2025-09-12,Miravia,Moda Hombre,MLP Neural Network,3.0,2.9567325422306,0.043267457769399886,0.043267457769399886
2025-09-12,Web Propia,Moda Hombre,MLP Neural Network,10.0,9.932249683009832,0.06775031699016765,0.06775031699016765
2025-09-12,Shein,Belleza,MLP Neural Network,5.0,4.12016262979873,0.8798373702012698,0.8798373702012698
2025-09-12,Miravia,Infantil,MLP Neural Network,1.0,1.0731239844682254,-0.07312398446822543,0.07312398446822543
2025-09-12,Amazon,Electronica,MLP Neural Network,2.0,2.237086437555685,-0.23708643755568515,0.23708643755568515
2025-09-12,Web Propia,Deporte,MLP Neural Network,4.0,3.924030218310825,0.0759697816891749,0.0759697816891749
2025-09-12,Miravia,Moda Mujer,MLP Neural Network,3.0,3.4303402637944074,-0.4303402637944074,0.4303402637944074
2025-09-12,Web Propia,Accesorios,MLP Neural Network,1.0,1.0501064624108598,-0.05010646241085981,0.05010646241085981
2025-09-12,Shein,Outlet,MLP Neural Network,2.0,1.9871735699853041,0.012826430014695855,0.012826430014695855
2025-09-12,Amazon,Belleza,MLP Neural Network,9.0,8.042086531246207,0.9579134687537927,0.9579134687537927
2025-09-12,Amazon,Outlet,MLP Neural Network,5.0,5.367900808441169,-0.3679008084411688,0.3679008084411688
2025-09-12,Web Propia,Infantil,MLP Neural Network,4.0,4.5764203908248415,-0.5764203908248415,0.5764203908248415
2025-09-12,Shein,Moda Hombre,MLP Neural Network,10.0,10.127799835218918,-0.12779983521891758,0.12779983521891758
2025-09-12,Web Propia,Hogar,MLP Neural Network,6.0,6.01132262314865,-0.011322623148649846,0.011322623148649846
2025-09-12,Amazon,Hogar,MLP Neural Network,2.0,4.143107071927268,-2.1431070719272682,2.1431070719272682
2025-09-12,Shein,Electronica,MLP Neural Network,2.0,2.0763885925843266,-0.07638859258432662,0.07638859258432662
2025-09-13,Web Propia,Belleza,MLP Neural Network,5.0,5.895614799291181,-0.8956147992911809,0.8956147992911809
2025-09-13,Shein,Electronica,MLP Neural Network,2.0,1.8041834150659732,0.19581658493402676,0.19581658493402676
2025-09-13,Amazon,Moda Mujer,MLP Neural Network,5.0,5.151277677696971,-0.15127767769697087,0.15127767769697087
2025-09-13,Web Propia,Hogar,MLP Neural Network,7.0,6.182264189846841,0.8177358101531587,0.8177358101531587
2025-09-13,Shein,Calzado,MLP Neural Network,1.0,1.4705292192861392,-0.4705292192861392,0.4705292192861392
2025-09-13,Amazon,Accesorios,MLP Neural Network,7.0,7.651964544325262,-0.6519645443252617,0.6519645443252617
2025-09-13,Amazon,Moda Hombre,MLP Neural Network,5.0,5.160432474674771,-0.16043247467477073,0.16043247467477073
2025-09-13,Shein,Belleza,MLP Neural Network,4.0,4.500186612178661,-0.5001866121786609,0.5001866121786609
2025-09-13,Shein,Accesorios,MLP Neural Network,4.0,5.087791354091937,-1.0877913540919373,1.0877913540919373
2025-09-13,Web Propia,Moda Mujer,MLP Neural Network,2.0,2.468321179814931,-0.46832117981493093,0.46832117981493093
2025-09-13,Shein,Hogar,MLP Neural Network,4.0,4.144011322337201,-0.14401132233720126,0.14401132233720126
2025-09-13,Web Propia,Deporte,MLP Neural Network,4.0,3.641794272717933,0.3582057272820669,0.3582057272820669
2025-09-13,Amazon,Belleza,MLP Neural Network,5.0,6.225575387629327,-1.225575387629327,1.225575387629327
